# Force coefficients
# liftDir      : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis    : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf      : 1.00000000e+00
# lRef         : 1.00000000e+00
# Aref         : 2.00000000e+00
# CofR         : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time         	Cm             	Cd             	Cl             	Cl(f)          	Cl(r)          
1503           	2.28699425e-03	1.07541990e+00	7.34478602e-03	5.95938726e-03	1.38539876e-03
1504           	1.89167705e-03	1.07506033e+00	-2.84864386e-02	-1.23515422e-02	-1.61348963e-02
1505           	1.35339953e-03	1.07274279e+00	-6.19531883e-02	-2.96231946e-02	-3.23299937e-02
1506           	7.12705999e-04	1.06829997e+00	-9.04415726e-02	-4.45080803e-02	-4.59334923e-02
1507           	2.06784245e-05	1.06367435e+00	-1.12450095e-01	-5.62043692e-02	-5.62457261e-02
1508           	-6.66964255e-04	1.06074992e+00	-1.26605743e-01	-6.39698356e-02	-6.26359071e-02
1509           	-1.29857500e-03	1.06002689e+00	-1.31811613e-01	-6.72043813e-02	-6.46072313e-02
1510           	-1.83166234e-03	1.06211917e+00	-1.28150410e-01	-6.59068672e-02	-6.22435425e-02
1511           	-2.23402468e-03	1.06565697e+00	-1.15844616e-01	-6.01563325e-02	-5.56882831e-02
1512           	-2.48480893e-03	1.06924893e+00	-9.54353659e-02	-5.02024919e-02	-4.52328740e-02
1513           	-2.56907480e-03	1.07250804e+00	-6.80874808e-02	-3.66128152e-02	-3.14746656e-02
1514           	-2.47737290e-03	1.07434357e+00	-3.49002098e-02	-1.99274778e-02	-1.49727320e-02
1515           	-2.20977723e-03	1.07568446e+00	9.43259898e-04	-1.73814728e-03	2.68140718e-03
1516           	-1.77898699e-03	1.07479383e+00	3.64709641e-02	1.64564951e-02	2.00144690e-02
1517           	-1.21348664e-03	1.07182013e+00	6.89416834e-02	3.32573550e-02	3.56843283e-02
1518           	-5.56312106e-04	1.06709529e+00	9.60796351e-02	4.74835055e-02	4.85961297e-02
1519           	1.39127640e-04	1.06284831e+00	1.16437160e-01	5.83577075e-02	5.80794522e-02
1520           	8.18464971e-04	1.06050096e+00	1.28619543e-01	6.51282364e-02	6.34913064e-02
1521           	1.43125063e-03	1.06030664e+00	1.31757596e-01	6.73100486e-02	6.44475474e-02
1522           	1.93711220e-03	1.06296488e+00	1.26123040e-01	6.49986323e-02	6.11244079e-02
1523           	2.30627248e-03	1.06635630e+00	1.11905748e-01	5.82591464e-02	5.36466014e-02
1524           	2.52035173e-03	1.06996059e+00	8.98174883e-02	4.74290959e-02	4.23883924e-02
1525           	2.56476289e-03	1.07294825e+00	6.08968169e-02	3.30131713e-02	2.78836456e-02
1526           	2.43216535e-03	1.07474405e+00	2.68275992e-02	1.58459650e-02	1.09816343e-02
1527           	2.12561011e-03	1.07587383e+00	-9.16965537e-03	-2.45921758e-03	-6.71043779e-03
1528           	1.66087205e-03	1.07443604e+00	-4.42637881e-02	-2.04710220e-02	-2.37927661e-02
1529           	1.07031611e-03	1.07077661e+00	-7.56835071e-02	-3.67714374e-02	-3.89120697e-02
1530           	3.99695362e-04	1.06585520e+00	-1.01377523e-01	-5.02890661e-02	-5.10884569e-02
1531           	-2.97346888e-04	1.06212706e+00	-1.20051507e-01	-6.03231005e-02	-5.97284068e-02
1532           	-9.66378157e-04	1.06030496e+00	-1.30241296e-01	-6.60870262e-02	-6.41542699e-02
1533           	-1.55806104e-03	1.06076587e+00	-1.31256173e-01	-6.71861476e-02	-6.40700255e-02
1534           	-2.03481884e-03	1.06381744e+00	-1.23630348e-01	-6.38499926e-02	-5.97803549e-02
1535           	-2.36985860e-03	1.06718293e+00	-1.07518326e-01	-5.61290214e-02	-5.13893042e-02
1536           	-2.54645616e-03	1.07075264e+00	-8.38737600e-02	-4.44833362e-02	-3.93904238e-02
1537           	-2.55119752e-03	1.07328106e+00	-5.35349336e-02	-2.93186643e-02	-2.42162693e-02
1538           	-2.37844678e-03	1.07509979e+00	-1.87087529e-02	-1.17328232e-02	-6.97592968e-03
1539           	-2.03376938e-03	1.07571699e+00	1.73474192e-02	6.63994023e-03	1.07074790e-02
1540           	-1.53656625e-03	1.07388659e+00	5.19004655e-02	2.44136665e-02	2.74867990e-02
1541           	-9.22993801e-04	1.06975135e+00	8.21489630e-02	4.01514877e-02	4.19974753e-02
1542           	-2.41381429e-04	1.06477789e+00	1.06307275e-01	5.29122563e-02	5.33950191e-02
1543           	4.54131442e-04	1.06144197e+00	1.23126401e-01	6.20173318e-02	6.11090689e-02
1544           	1.10890794e-03	1.06007999e+00	1.31211704e-01	6.67147601e-02	6.44969442e-02
1545           	1.67702628e-03	1.06123230e+00	1.30254196e-01	6.68041243e-02	6.34500718e-02
1546           	2.12330280e-03	1.06460057e+00	1.20660613e-01	6.24536093e-02	5.82070037e-02
1547           	2.42367699e-03	1.06797730e+00	1.02760834e-01	5.38040938e-02	4.89567399e-02
1548           	2.56239312e-03	1.07159534e+00	7.75535151e-02	4.13391507e-02	3.62143644e-02
1549           	2.52689831e-03	1.07376130e+00	4.58323514e-02	2.54430740e-02	2.03892774e-02
1550           	2.31384264e-03	1.07535741e+00	1.04608508e-02	7.54426804e-03	2.91658276e-03
1551           	1.93214003e-03	1.07523152e+00	-2.54356977e-02	-1.07857088e-02	-1.46499889e-02
1552           	1.40481917e-03	1.07307587e+00	-5.92098654e-02	-2.82001135e-02	-3.10097519e-02
1553           	7.71288785e-04	1.06873452e+00	-8.82047656e-02	-4.33310940e-02	-4.48736716e-02
1554           	8.16856716e-05	1.06398468e+00	-1.10814423e-01	-5.53255259e-02	-5.54888972e-02
1555           	-6.08627099e-04	1.06090323e+00	-1.25722302e-01	-6.34697783e-02	-6.22525242e-02
1556           	-1.24707265e-03	1.05997466e+00	-1.31754477e-01	-6.71243111e-02	-6.46301658e-02
1557           	-1.79033362e-03	1.06182569e+00	-1.28830255e-01	-6.62054612e-02	-6.26247939e-02
1558           	-2.20522320e-03	1.06532432e+00	-1.17282270e-01	-6.08463581e-02	-5.64359117e-02
1559           	-2.46996672e-03	1.06889696e+00	-9.75470679e-02	-5.12435007e-02	-4.63035673e-02
1560           	-2.56944993e-03	1.07235146e+00	-7.07873053e-02	-3.79631026e-02	-3.28242027e-02
1561           	-2.49348104e-03	1.07424999e+00	-3.79988454e-02	-2.14929037e-02	-1.65059416e-02
1562           	-2.24110594e-03	1.07561527e+00	-2.25463639e-03	-3.36842414e-03	1.11378774e-03
1563           	-1.82384408e-03	1.07487763e+00	3.34059539e-02	1.48791329e-02	1.85268210e-02
1564           	-1.26862488e-03	1.07217184e+00	6.62736445e-02	3.18681974e-02	3.44054471e-02
1565           	-6.17494020e-04	1.06755983e+00	9.39322839e-02	4.63486480e-02	4.75836360e-02
1566           	7.68199744e-05	1.06317204e+00	1.14923451e-01	5.75385454e-02	5.73849055e-02
1567           	7.59572093e-04	1.06058243e+00	1.27892968e-01	6.47060559e-02	6.31869117e-02
1568           	1.38000085e-03	1.06016709e+00	1.31839372e-01	6.72996867e-02	6.45396850e-02
1569           	1.89661963e-03	1.06262695e+00	1.26950270e-01	6.53717547e-02	6.15785154e-02
1570           	2.27857743e-03	1.06610481e+00	1.13433461e-01	5.89953082e-02	5.44381533e-02
1571           	2.50680174e-03	1.06967019e+00	9.19983229e-02	4.85059632e-02	4.34923597e-02
1572           	2.56668232e-03	1.07273775e+00	6.37059976e-02	3.44196811e-02	2.92863165e-02
1573           	2.45002757e-03	1.07454540e+00	2.99784383e-02	1.74392467e-02	1.25391916e-02
1574           	2.15859780e-03	1.07585881e+00	-5.98521969e-03	-8.34012045e-04	-5.15120764e-03
1575           	1.70672813e-03	1.07464027e+00	-4.12921020e-02	-1.89393229e-02	-2.23527791e-02
1576           	1.12544378e-03	1.07119004e+00	-7.31231235e-02	-3.54361180e-02	-3.76870055e-02
1577           	4.59793153e-04	1.06628908e+00	-9.93730204e-02	-4.92267170e-02	-5.01463033e-02
1578           	-2.36977597e-04	1.06233966e+00	-1.18731872e-01	-5.96029136e-02	-5.91289585e-02
1579           	-9.10364452e-04	1.06038592e+00	-1.29687928e-01	-6.57543282e-02	-6.39335993e-02
1580           	-1.51036432e-03	1.06060107e+00	-1.31491491e-01	-6.72561099e-02	-6.42353813e-02
1581           	-1.99839270e-03	1.06350621e+00	-1.24639650e-01	-6.43182179e-02	-6.03214325e-02
1582           	-2.34671590e-03	1.06676883e+00	-1.09283795e-01	-5.69886136e-02	-5.22951818e-02
1583           	-2.53796499e-03	1.07031293e+00	-8.62356868e-02	-4.56558084e-02	-4.05798784e-02
1584           	-2.55810775e-03	1.07309217e+00	-5.64289077e-02	-3.07725616e-02	-2.56563461e-02
1585           	-2.40081329e-03	1.07502519e+00	-2.18520318e-02	-1.33268292e-02	-8.52520262e-03
1586           	-2.07064371e-03	1.07587474e+00	1.42007470e-02	5.02972979e-03	9.17101722e-03
1587           	-1.58566630e-03	1.07409685e+00	4.89870941e-02	2.29078807e-02	2.60792133e-02
1588           	-9.80611284e-04	1.07004168e+00	7.96954686e-02	3.88671230e-02	4.08283456e-02
1589           	-3.02897839e-04	1.06509109e+00	1.04454359e-01	5.19242815e-02	5.25300771e-02
1590           	3.93410937e-04	1.06167487e+00	1.21954790e-01	6.13708060e-02	6.05839841e-02
1591           	1.05380151e-03	1.06018457e+00	1.30842410e-01	6.64750067e-02	6.43674037e-02
1592           	1.63112038e-03	1.06105457e+00	1.30678539e-01	6.69703901e-02	6.37081493e-02
1593           	2.08938631e-03	1.06430613e+00	1.21859673e-01	6.30192229e-02	5.88404503e-02
1594           	2.40333097e-03	1.06768050e+00	1.04643505e-01	5.47250837e-02	4.99184218e-02
1595           	2.55676797e-03	1.07128007e+00	8.00234828e-02	4.25685094e-02	3.74549734e-02
1596           	2.53676124e-03	1.07355714e+00	4.88010467e-02	2.69372846e-02	2.18637621e-02
1597           	2.33919218e-03	1.07518314e+00	1.36508947e-02	9.16463951e-03	4.48625515e-03
1598           	1.97171738e-03	1.07536432e+00	-2.23199295e-02	-9.18824735e-03	-1.31316821e-02
1599           	1.45588303e-03	1.07339564e+00	-5.64049828e-02	-2.67466084e-02	-2.96583744e-02
1600           	8.29897831e-04	1.06918524e+00	-8.58945508e-02	-4.21173776e-02	-4.37771732e-02
1601           	1.43247412e-04	1.06429571e+00	-1.09085053e-01	-5.43992789e-02	-5.46857737e-02
1602           	-5.49384458e-04	1.06106546e+00	-1.24757431e-01	-6.29281001e-02	-6.18293311e-02
1603           	-1.19439220e-03	1.05992174e+00	-1.31604800e-01	-6.69967924e-02	-6.46080080e-02
1604           	-1.74744043e-03	1.06154043e+00	-1.29414440e-01	-6.64546602e-02	-6.29597794e-02
1605           	-2.17447801e-03	1.06502007e+00	-1.18620788e-01	-6.14848720e-02	-5.71359159e-02
1606           	-2.45296136e-03	1.06855240e+00	-9.95736232e-02	-5.22397730e-02	-4.73338502e-02
1607           	-2.56751788e-03	1.07212881e+00	-7.34075443e-02	-3.92712900e-02	-3.41362542e-02
1608           	-2.50718525e-03	1.07404188e+00	-4.10463472e-02	-2.30303588e-02	-1.80159883e-02
1609           	-2.27008106e-03	1.07546895e+00	-5.43345232e-03	-4.98680722e-03	-4.46645096e-04
1610           	-1.86650728e-03	1.07497715e+00	3.03405865e-02	1.33037859e-02	1.70368005e-02
1611           	-1.32180353e-03	1.07254288e+00	6.35872830e-02	3.04718379e-02	3.31154450e-02
1612           	-6.77042032e-04	1.06803050e+00	9.17579482e-02	4.52019321e-02	4.65560161e-02
1613           	1.59106481e-05	1.06348497e+00	1.13385579e-01	5.67087004e-02	5.66768791e-02
1614           	7.01781530e-04	1.06066534e+00	1.27103668e-01	6.42536153e-02	6.28500522e-02
1615           	1.32929387e-03	1.06007359e+00	1.31832609e-01	6.72455983e-02	6.45870105e-02
1616           	1.85618431e-03	1.06233085e+00	1.27694006e-01	6.57031872e-02	6.19908186e-02
1617           	2.25078350e-03	1.06583502e+00	1.14924505e-01	5.97130360e-02	5.52114690e-02
1618           	2.49304699e-03	1.06937226e+00	9.41387337e-02	4.95624139e-02	4.45763199e-02
1619           	2.56815377e-03	1.07256662e+00	6.64394234e-02	3.57878654e-02	3.06515579e-02
1620           	2.46698970e-03	1.07442741e+00	3.30229578e-02	1.89784686e-02	1.40444892e-02
1621           	2.19026458e-03	1.07577288e+00	-2.87419437e-03	7.53167395e-04	-3.62736177e-03
1622           	1.75134891e-03	1.07476417e+00	-3.83224144e-02	-1.74098583e-02	-2.09125561e-02
1623           	1.17976272e-03	1.07158570e+00	-7.05413505e-02	-3.40909125e-02	-3.64504380e-02
1624           	5.19297954e-04	1.06677673e+00	-9.73504280e-02	-4.81559161e-02	-4.91945120e-02
1625           	-1.76697461e-04	1.06264584e+00	-1.17331078e-01	-5.88422363e-02	-5.84888414e-02
1626           	-8.53810620e-04	1.06045357e+00	-1.29035135e-01	-6.53713783e-02	-6.36637570e-02
1627           	-1.46170907e-03	1.06042625e+00	-1.31659097e-01	-6.72912576e-02	-6.43678395e-02
1628           	-1.96078231e-03	1.06318460e+00	-1.25571068e-01	-6.47463163e-02	-6.08247517e-02
1629           	-2.32207090e-03	1.06650278e+00	-1.10936103e-01	-5.77901225e-02	-5.31459807e-02
1630           	-2.52753853e-03	1.07008449e+00	-8.84713426e-02	-4.67632098e-02	-4.17081328e-02
1631           	-2.56267547e-03	1.07303535e+00	-5.91957505e-02	-3.21605507e-02	-2.70351998e-02
1632           	-2.42059735e-03	1.07486775e+00	-2.49305776e-02	-1.48858862e-02	-1.00446915e-02
1633           	-2.10498945e-03	1.07589464e+00	1.10924383e-02	3.44122969e-03	7.65120860e-03
1634           	-1.63245499e-03	1.07430217e+00	4.60741532e-02	2.14046216e-02	2.46695316e-02
1635           	-1.03626113e-03	1.07049115e+00	7.72342786e-02	3.75808782e-02	3.96534004e-02
1636           	-3.62816896e-04	1.06556871e+00	1.02567441e-01	5.09209035e-02	5.16465373e-02
1637           	3.33984055e-04	1.06197026e+00	1.20781241e-01	6.07246048e-02	6.00566367e-02
1638           	9.99769823e-04	1.06027656e+00	1.30477737e-01	6.62386382e-02	6.42390986e-02
1639           	1.58605415e-03	1.06090053e+00	1.31055715e-01	6.71139114e-02	6.39418031e-02
1640           	2.05590920e-03	1.06402555e+00	1.22986223e-01	6.35490208e-02	5.94372024e-02
1641           	2.38302667e-03	1.06741574e+00	1.06442207e-01	5.56041302e-02	5.08380769e-02
1642           	2.55086071e-03	1.07095944e+00	8.24290997e-02	4.37654106e-02	3.86636891e-02
1643           	2.54618042e-03	1.07336451e+00	5.17368834e-02	2.84146221e-02	2.33222613e-02
1644           	2.36385591e-03	1.07512679e+00	1.67704606e-02	1.07490862e-02	6.02137439e-03
1645           	2.01033486e-03	1.07561481e+00	-1.92543654e-02	-7.61684784e-03	-1.16375176e-02
1646           	1.50591781e-03	1.07374549e+00	-5.36299182e-02	-2.53090413e-02	-2.83208769e-02
1647           	8.87547252e-04	1.06955426e+00	-8.35872295e-02	-4.09060675e-02	-4.26811620e-02
1648           	2.03980538e-04	1.06458085e+00	-1.07376880e-01	-5.34844596e-02	-5.38924207e-02
1649           	-4.90640708e-04	1.06129131e+00	-1.23779881e-01	-6.23805813e-02	-6.13992999e-02
1650           	-1.14182288e-03	1.06001885e+00	-1.31402122e-01	-6.68428840e-02	-6.45592382e-02
1651           	-1.70432720e-03	1.06136198e+00	-1.29963747e-01	-6.66862006e-02	-6.32775462e-02
1652           	-2.14332306e-03	1.06476151e+00	-1.19905005e-01	-6.20958257e-02	-5.78091796e-02
1653           	-2.43536686e-03	1.06817980e+00	-1.01566073e-01	-5.32184033e-02	-4.83476696e-02
1654           	-2.56490975e-03	1.07180597e+00	-7.59963146e-02	-4.05630671e-02	-3.54332476e-02
1655           	-2.52001010e-03	1.07387435e+00	-4.40341835e-02	-2.45371019e-02	-1.94970817e-02
1656           	-2.29784585e-03	1.07540882e+00	-8.56129248e-03	-6.57849209e-03	-1.98280039e-03
1657           	-1.90780205e-03	1.07513159e+00	2.73011256e-02	1.17427607e-02	1.55583648e-02
1658           	-1.37369332e-03	1.07288051e+00	6.08948396e-02	2.90737265e-02	3.18211131e-02
1659           	-7.35706881e-04	1.06846903e+00	8.95838366e-02	4.40562114e-02	4.55276252e-02
1660           	-4.44878211e-05	1.06379081e+00	1.11828686e-01	5.58698550e-02	5.59588306e-02
1661           	6.44260411e-04	1.06081378e+00	1.26274292e-01	6.37814066e-02	6.24928858e-02
1662           	1.27856945e-03	1.06002076e+00	1.31803786e-01	6.71804625e-02	6.46233236e-02
1663           	1.81571071e-03	1.06200867e+00	1.28438270e-01	6.60348457e-02	6.24034243e-02
1664           	2.22306196e-03	1.06552551e+00	1.16429123e-01	6.04376237e-02	5.59914998e-02
1665           	2.47934013e-03	1.06911082e+00	9.62764879e-02	5.06175841e-02	4.56589038e-02
1666           	2.56953999e-03	1.07247181e+00	6.91542550e-02	3.71466675e-02	3.20075875e-02
1667           	2.48398552e-03	1.07432293e+00	3.61266298e-02	2.05473004e-02	1.55793294e-02
1668           	2.22236748e-03	1.07566154e+00	3.20589200e-04	2.38266208e-03	-2.06207288e-03
1669           	1.79686779e-03	1.07482419e+00	-3.52654384e-02	-1.58358514e-02	-1.94295870e-02
1670           	1.23533282e-03	1.07196239e+00	-6.78999181e-02	-3.27146262e-02	-3.51852919e-02
1671           	5.80432537e-04	1.06728598e+00	-9.52440908e-02	-4.70416129e-02	-4.82024780e-02
1672           	-1.14633109e-04	1.06298077e+00	-1.15849242e-01	-5.80392543e-02	-5.78099881e-02
1673           	-7.95365755e-04	1.06053519e+00	-1.28344828e-01	-6.49677796e-02	-6.33770481e-02
1674           	-1.41124061e-03	1.06024159e+00	-1.31809478e-01	-6.73159798e-02	-6.44934985e-02
1675           	-1.92142231e-03	1.06283328e+00	-1.26466695e-01	-6.51547696e-02	-6.13119250e-02
1676           	-2.29564599e-03	1.06626871e+00	-1.12516935e-01	-5.85541134e-02	-5.39628214e-02
1677           	-2.51531708e-03	1.06984924e+00	-9.06855414e-02	-4.78580878e-02	-4.28274536e-02
1678           	-2.56584036e-03	1.07285026e+00	-6.20099992e-02	-3.35708400e-02	-2.84391592e-02
1679           	-2.43952834e-03	1.07465513e+00	-2.80738909e-02	-1.64764738e-02	-1.15974171e-02
1680           	-2.13892530e-03	1.07588863e+00	7.91606762e-03	1.81910851e-03	6.09695911e-03
1681           	-1.67923888e-03	1.07452783e+00	4.30943284e-02	1.98679253e-02	2.32264031e-02
1682           	-1.09231280e-03	1.07093770e+00	7.46788462e-02	3.62471103e-02	3.84317359e-02
1683           	-4.23589888e-04	1.06601329e+00	1.00593002e-01	4.98729109e-02	5.07200907e-02
1684           	2.73465930e-04	1.06220128e+00	1.19551306e-01	6.00491191e-02	5.95021872e-02
1685           	9.44387423e-04	1.06033364e+00	1.30050580e-01	6.59696773e-02	6.40809024e-02
1686           	1.53945336e-03	1.06070506e+00	1.31366134e-01	6.72225206e-02	6.41436138e-02
1687           	2.02065252e-03	1.06370176e+00	1.24032025e-01	6.40366651e-02	5.99953601e-02
1688           	2.36087318e-03	1.06701896e+00	1.08215014e-01	5.64683803e-02	5.17466339e-02
1689           	2.54322842e-03	1.07057541e+00	8.48152365e-02	4.49508467e-02	3.98643898e-02
1690           	2.55411781e-03	1.07319602e+00	5.47001553e-02	2.99041955e-02	2.47959599e-02
1691           	2.38756632e-03	1.07508229e+00	1.99659759e-02	1.23705542e-02	7.59542162e-03
1692           	2.04864419e-03	1.07578571e+00	-1.61006799e-02	-6.00169575e-03	-1.00989841e-02
1693           	1.55618366e-03	1.07397024e+00	-5.07631045e-02	-2.38253686e-02	-2.69377359e-02
1694           	9.45819663e-04	1.06986254e+00	-8.11959873e-02	-3.96521740e-02	-4.15438133e-02
1695           	2.65580378e-04	1.06489286e+00	-1.05595422e-01	-5.25321309e-02	-5.30632916e-02
1696           	-4.30347636e-04	1.06153065e+00	-1.22674317e-01	-6.17675063e-02	-6.09068111e-02
1697           	-1.08732081e-03	1.06011666e+00	-1.31067461e-01	-6.66210511e-02	-6.44464095e-02
1698           	-1.65904435e-03	1.06114408e+00	-1.30433541e-01	-6.68758149e-02	-6.35577262e-02
1699           	-2.11007939e-03	1.06447542e+00	-1.21147690e-01	-6.26839242e-02	-5.84637654e-02
1700           	-2.41585850e-03	1.06784316e+00	-1.03519638e-01	-5.41756774e-02	-4.93439604e-02
1701           	-2.56044446e-03	1.07146917e+00	-7.85375714e-02	-4.18292302e-02	-3.67083412e-02
1702           	-2.53109387e-03	1.07368744e+00	-4.70102363e-02	-2.60362120e-02	-2.09740243e-02
1703           	-2.32418300e-03	1.07528721e+00	-1.17287326e-02	-8.18854931e-03	-3.54018331e-03
1704           	-1.94809690e-03	1.07528198e+00	2.42048660e-02	1.01543361e-02	1.40505299e-02
1705           	-1.42527232e-03	1.07319210e+00	5.81058187e-02	2.76276370e-02	3.04781817e-02
1706           	-7.94691079e-04	1.06889978e+00	8.72953272e-02	4.28529725e-02	4.44423547e-02
1707           	-1.06221927e-04	1.06410460e+00	1.10135590e-01	5.49615730e-02	5.51740168e-02
1708           	5.85064690e-04	1.06096769e+00	1.25348402e-01	6.32592657e-02	6.20891363e-02
1709           	1.22620260e-03	1.05994400e+00	1.31711159e-01	6.70817822e-02	6.46293770e-02
1710           	1.77342670e-03	1.06170456e+00	1.29075275e-01	6.63110644e-02	6.27642110e-02
1711           	2.19315328e-03	1.06520555e+00	1.17818757e-01	6.11025318e-02	5.67162252e-02
1712           	2.46334537e-03	1.06877090e+00	9.83581845e-02	5.16424376e-02	4.67157469e-02
1713           	2.56881550e-03	1.07227891e+00	7.18344979e-02	3.84860645e-02	3.33484335e-02
1714           	2.49905703e-03	1.07417943e+00	3.92120517e-02	2.21050829e-02	1.71069688e-02
1715           	2.25273557e-03	1.07555814e+00	3.51741049e-03	4.01144082e-03	-4.94030327e-04
1716           	1.84090098e-03	1.07490355e+00	-3.21869217e-02	-1.42525599e-02	-1.79343618e-02
1717           	1.28984659e-03	1.07231446e+00	-6.52062701e-02	-3.13132884e-02	-3.38929816e-02
1718           	6.41204758e-04	1.06775526e+00	-9.30713523e-02	-4.58944714e-02	-4.71768809e-02
1719           	-5.26177928e-05	1.06331217e+00	-1.14320405e-01	-5.72128205e-02	-5.71075849e-02
1720           	-7.36673423e-04	1.06061829e+00	-1.27592861e-01	-6.45331039e-02	-6.30597570e-02
1721           	-1.35997887e-03	1.06011731e+00	-1.31846220e-01	-6.72830886e-02	-6.45631309e-02
1722           	-1.88067530e-03	1.06248479e+00	-1.27248086e-01	-6.55047181e-02	-6.17433675e-02
1723           	-2.26761100e-03	1.06597663e+00	-1.14023653e-01	-5.92794374e-02	-5.47442154e-02
1724           	-2.50140020e-03	1.06953992e+00	-9.28527430e-02	-4.89277717e-02	-4.39249713e-02
1725           	-2.56736614e-03	1.07266857e+00	-6.48007934e-02	-3.49677629e-02	-2.98330306e-02
1726           	-2.45690796e-03	1.07450588e+00	-3.11926260e-02	-1.80532210e-02	-1.31394050e-02
1727           	-2.17132339e-03	1.07583440e+00	4.75129816e-03	2.04325687e-04	4.54697247e-03
1728           	-1.72455622e-03	1.07469785e+00	4.01182968e-02	1.83345922e-02	2.17837046e-02
1729           	-1.14711354e-03	1.07135087e+00	7.20997747e-02	3.49027738e-02	3.71970009e-02
1730           	-4.83542483e-04	1.06647892e+00	9.85676621e-02	4.88002886e-02	4.97673735e-02
1731           	2.12907343e-04	1.06244303e+00	1.18177557e-01	5.93016859e-02	5.88758712e-02
1732           	8.87800119e-04	1.06041091e+00	1.29431918e-01	6.56037591e-02	6.38281589e-02
1733           	1.49101262e-03	1.06053959e+00	1.31565367e-01	6.72736960e-02	6.42916708e-02
1734           	1.98348196e-03	1.06338602e+00	1.25016941e-01	6.44919523e-02	6.05249884e-02
1735           	2.33698370e-03	1.06665353e+00	1.09947399e-01	5.73106831e-02	5.26367157e-02
1736           	2.53388265e-03	1.07020449e+00	8.71281637e-02	4.60979645e-02	4.10301992e-02
1737           	2.55995406e-03	1.07305628e+00	5.75318459e-02	3.13258770e-02	2.62059689e-02
1738           	2.40865515e-03	1.07496615e+00	2.30705140e-02	1.39439121e-02	9.12660184e-03
1739           	2.08419095e-03	1.07590016e+00	-1.29754046e-02	-4.40351137e-03	-8.57189327e-03
1740           	1.60408926e-03	1.07417559e+00	-4.78359930e-02	-2.23139072e-02	-2.55220858e-02
1741           	1.00252342e-03	1.07021363e+00	-7.87206996e-02	-3.83578264e-02	-4.03628732e-02
1742           	3.26487683e-04	1.06528554e+00	-1.03708392e-01	-5.15277082e-02	-5.21806836e-02
1743           	-3.70006457e-04	1.06179975e+00	-1.21487627e-01	-6.11138202e-02	-6.03738073e-02
1744           	-1.03257043e-03	1.06022047e+00	-1.30697419e-01	-6.63812801e-02	-6.43161392e-02
1745           	-1.61345728e-03	1.06098773e+00	-1.30833658e-01	-6.70302863e-02	-6.38033717e-02
1746           	-2.07633693e-03	1.06420598e+00	-1.22310337e-01	-6.32315053e-02	-5.90788314e-02
1747           	-2.39548813e-03	1.06758901e+00	-1.05354338e-01	-5.50726573e-02	-5.02816810e-02
1748           	-2.55460145e-03	1.07115780e+00	-8.09727802e-02	-4.30409915e-02	-3.79317886e-02
1749           	-2.54061897e-03	1.07346574e+00	-4.99533507e-02	-2.75172943e-02	-2.24360564e-02
1750           	-2.34903302e-03	1.07514698e+00	-1.48766741e-02	-9.78737005e-03	-5.08930401e-03
1751           	-1.98704280e-03	1.07546945e+00	2.11142480e-02	8.57008122e-03	1.25441668e-02
1752           	-1.47569415e-03	1.07355024e+00	5.53153355e-02	2.61819736e-02	2.91333619e-02
1753           	-8.52695687e-04	1.06934289e+00	8.49895202e-02	4.16420644e-02	4.33474558e-02
1754           	-1.67282270e-04	1.06439783e+00	1.08407102e-01	5.40362687e-02	5.43708332e-02
1755           	5.26161766e-04	1.06113569e+00	1.24369121e-01	6.27107223e-02	6.16583987e-02
1756           	1.17363572e-03	1.05994769e+00	1.31530886e-01	6.69390788e-02	6.45918074e-02
1757           	1.73047164e-03	1.06146693e+00	1.29638980e-01	6.65499617e-02	6.30890184e-02
1758           	2.16227465e-03	1.06491739e+00	1.19134887e-01	6.17297180e-02	5.74051687e-02
1759           	2.44609883e-03	1.06841073e+00	1.00355458e-01	5.26238277e-02	4.77316301e-02
1760           	2.56649832e-03	1.07201870e+00	7.44187902e-02	3.97758934e-02	3.46428968e-02
1761           	2.51219990e-03	1.07397486e+00	4.22222928e-02	2.36233463e-02	1.85989465e-02
1762           	2.28098806e-03	1.07543566e+00	6.66664163e-03	5.61430888e-03	1.05233275e-03
1763           	1.88274994e-03	1.07502704e+00	-2.91435534e-02	-1.26890268e-02	-1.64545267e-02
1764           	1.34218690e-03	1.07267142e+00	-6.25359237e-02	-2.99257750e-02	-3.26101488e-02
1765           	7.00019037e-04	1.06820932e+00	-9.09142155e-02	-4.47570887e-02	-4.61571268e-02
1766           	7.61283129e-06	1.06361547e+00	-1.12788898e-01	-5.63868361e-02	-5.64020618e-02
1767           	-6.79409140e-04	1.06072142e+00	-1.26784579e-01	-6.40716986e-02	-6.27128804e-02
1768           	-1.30953455e-03	1.06003761e+00	-1.31814059e-01	-6.72165640e-02	-6.45974949e-02
1769           	-1.84037370e-03	1.06219414e+00	-1.27983534e-01	-6.58321406e-02	-6.21513932e-02
1770           	-2.23995491e-03	1.06572424e+00	-1.15516587e-01	-5.99982485e-02	-5.55183387e-02
1771           	-2.48772556e-03	1.06929851e+00	-9.49758008e-02	-4.99756259e-02	-4.50001748e-02
