# Field minima and maxima
# Time         	field          	min            	location(min)  	max            	location(max)  
197            	U              	(-2.18004628e-02 -4.03412684e-03 -7.95210219e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15828798e+00 2.17642254e-01 1.43322962e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
198            	p              	-5.22175746e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.82337816e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
198            	U              	(-2.17600580e-02 -4.20196005e-03 -7.94924359e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15808120e+00 2.17438564e-01 1.43305458e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
199            	p              	-5.21902666e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.82466666e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
199            	U              	(-2.17195978e-02 -4.36330642e-03 -7.94650664e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15788333e+00 2.17239222e-01 1.43289649e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
200            	p              	-5.21624801e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.82592774e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
200            	U              	(-2.16791080e-02 -4.51818641e-03 -7.94387484e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15769427e+00 2.17044450e-01 1.43275562e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
201            	p              	-5.21341587e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.82716794e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
201            	U              	(-2.16386106e-02 -4.66661814e-03 -7.94131716e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15751393e+00 2.16854455e-01 1.43263030e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
202            	p              	-5.21053657e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.82838490e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
202            	U              	(-2.15981200e-02 -4.80861829e-03 -7.93882797e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15734220e+00 2.16669438e-01 1.43252023e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
203            	p              	-5.20761779e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.82957573e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
203            	U              	(-2.15576554e-02 -4.94420954e-03 -7.93641166e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15717896e+00 2.16489580e-01 1.43242529e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
204            	p              	-5.20466389e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.83074001e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
204            	U              	(-2.15172432e-02 -5.07342213e-03 -7.93407917e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15702409e+00 2.16315047e-01 1.43234504e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
205            	p              	-5.20167598e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.83187904e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
205            	U              	(-2.14769158e-02 -5.19629200e-03 -7.93183927e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15687748e+00 2.16145991e-01 1.43227873e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
206            	p              	-5.19865494e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.83299426e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
206            	U              	(-2.14367085e-02 -5.31286003e-03 -7.92969448e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15673899e+00 2.15982552e-01 1.43222560e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
207            	p              	-5.19560384e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.83408571e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
207            	U              	(-2.13966552e-02 -5.42317335e-03 -7.92764184e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15660849e+00 2.15824856e-01 1.43218510e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
208            	p              	-5.19252736e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.83515244e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
208            	U              	(-2.13567870e-02 -5.52728684e-03 -7.92567571e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15648583e+00 2.15673001e-01 1.43215644e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
209            	p              	-5.18942977e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.83619386e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
209            	U              	(-2.13171327e-02 -5.62526357e-03 -7.92379022e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15637087e+00 2.15527104e-01 1.43213936e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
210            	p              	-5.18631382e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.83721043e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
210            	U              	(-2.12777192e-02 -5.71717373e-03 -7.92197988e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15626348e+00 2.15387259e-01 1.43213355e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
211            	p              	-5.18318153e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.83820325e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
211            	U              	(-2.12385722e-02 -5.80309377e-03 -7.92024016e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15616350e+00 2.15253537e-01 1.43213842e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
212            	p              	-5.18003501e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.83917298e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
212            	U              	(-2.11997165e-02 -5.88310433e-03 -7.91856759e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15607078e+00 2.15126009e-01 1.43215371e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
213            	p              	-5.17687723e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.84011974e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
213            	U              	(-2.11611765e-02 -5.95729199e-03 -7.91695924e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15598516e+00 2.15004724e-01 1.43217909e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
214            	p              	-5.17371151e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.84104353e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
214            	U              	(-2.11229764e-02 -6.02574887e-03 -7.91541167e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15590649e+00 2.14889723e-01 1.43221414e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
215            	p              	-5.17054075e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.84194472e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
215            	U              	(-2.10851400e-02 -6.08857235e-03 -7.91392114e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15583461e+00 2.14781035e-01 1.43225837e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
216            	p              	-5.16736723e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.84282402e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
216            	U              	(-2.10476907e-02 -6.14586421e-03 -7.91248363e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15576934e+00 2.14678679e-01 1.43231117e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
217            	p              	-5.16419307e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.84368216e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
217            	U              	(-2.10106505e-02 -6.19773017e-03 -7.91109529e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15571052e+00 2.14582663e-01 1.43237192e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
218            	p              	-5.16102061e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.84451962e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
218            	U              	(-2.09740410e-02 -6.24427962e-03 -7.90975319e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15565798e+00 2.14492987e-01 1.43244003e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
219            	p              	-5.15785236e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.84533676e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
219            	U              	(-2.09378835e-02 -6.28562547e-03 -7.90845474e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15561156e+00 2.14409643e-01 1.43251538e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
220            	p              	-5.15469085e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.84613395e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
220            	U              	(-2.09021987e-02 -6.32188403e-03 -7.90719708e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15557107e+00 2.14332609e-01 1.43259807e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
221            	p              	-5.15153836e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.84691172e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
221            	U              	(-2.08670071e-02 -6.35317485e-03 -7.90597702e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15553636e+00 2.14261848e-01 1.43268786e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
222            	p              	-5.14839696e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.84767065e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
222            	U              	(-2.08323281e-02 -6.37962030e-03 -7.90479143e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15550724e+00 2.14197318e-01 1.43278418e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
223            	p              	-5.14526874e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.84841125e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
223            	U              	(-2.07981804e-02 -6.40134523e-03 -7.90363761e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15548353e+00 2.14138963e-01 1.43288627e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
224            	p              	-5.14215582e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.84913394e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
224            	U              	(-2.07645820e-02 -6.41847661e-03 -7.90251317e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15546506e+00 2.14086723e-01 1.43299361e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
225            	p              	-5.13906028e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.84983919e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
225            	U              	(-2.07315505e-02 -6.43114344e-03 -7.90141579e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15545166e+00 2.14040531e-01 1.43310606e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
226            	p              	-5.13598417e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.85052743e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
226            	U              	(-2.06991027e-02 -6.43947662e-03 -7.90034298e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15544315e+00 2.14000315e-01 1.43322355e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
227            	p              	-5.13292930e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.85119923e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
227            	U              	(-2.06672546e-02 -6.44360868e-03 -7.89929235e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15543935e+00 2.13965994e-01 1.43334594e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
228            	p              	-5.12989735e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.85185519e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
228            	U              	(-2.06360215e-02 -6.44367339e-03 -7.89826167e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15544007e+00 2.13937479e-01 1.43347280e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
229            	p              	-5.12688998e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.85249584e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
229            	U              	(-2.06054177e-02 -6.43980557e-03 -7.89724880e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15544516e+00 2.13914676e-01 1.43360354e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
230            	p              	-5.12390894e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.85312162e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
230            	U              	(-2.05754566e-02 -6.43214100e-03 -7.89625154e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15545441e+00 2.13897481e-01 1.43373755e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
231            	p              	-5.12095603e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.85373284e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
231            	U              	(-2.05461507e-02 -6.42081621e-03 -7.89526798e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15546767e+00 2.13885787e-01 1.43387437e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
232            	p              	-5.11803296e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.85432988e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
232            	U              	(-2.05175119e-02 -6.40596835e-03 -7.89429639e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15548474e+00 2.13879481e-01 1.43401368e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
233            	p              	-5.11514129e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.85491310e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
233            	U              	(-2.04895511e-02 -6.38773493e-03 -7.89333506e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15550546e+00 2.13878444e-01 1.43415519e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
234            	p              	-5.11228253e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.85548289e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
234            	U              	(-2.04622783e-02 -6.36625358e-03 -7.89238235e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15552964e+00 2.13882549e-01 1.43429859e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
235            	p              	-5.10945810e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.85603965e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
235            	U              	(-2.04357027e-02 -6.34166182e-03 -7.89143664e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15555712e+00 2.13891668e-01 1.43444357e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
236            	p              	-5.10666938e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.85658374e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
236            	U              	(-2.04098326e-02 -6.31409695e-03 -7.89049644e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15558772e+00 2.13905667e-01 1.43458977e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
237            	p              	-5.10391775e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.85711547e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
237            	U              	(-2.03846751e-02 -6.28369589e-03 -7.88956039e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15562127e+00 2.13924407e-01 1.43473687e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
238            	p              	-5.10120446e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.85763519e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
238            	U              	(-2.03602366e-02 -6.25059508e-03 -7.88862721e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15565760e+00 2.13947748e-01 1.43488459e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
239            	p              	-5.09853073e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.85814322e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
239            	U              	(-2.03365224e-02 -6.21493032e-03 -7.88769568e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15569655e+00 2.13975544e-01 1.43503263e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
240            	p              	-5.09589773e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.85863984e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
240            	U              	(-2.03135371e-02 -6.17683655e-03 -7.88676463e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15573794e+00 2.14007648e-01 1.43518070e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
241            	p              	-5.09330653e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.85912537e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
241            	U              	(-2.02912839e-02 -6.13644772e-03 -7.88583298e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15578162e+00 2.14043909e-01 1.43532844e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
242            	p              	-5.09075815e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.85960011e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
242            	U              	(-2.02697655e-02 -6.09389665e-03 -7.88489983e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15582742e+00 2.14084176e-01 1.43547524e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
243            	p              	-5.08825371e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.86006414e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
243            	U              	(-2.02489835e-02 -6.04931492e-03 -7.88396450e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15587517e+00 2.14128294e-01 1.43562101e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
244            	p              	-5.08579372e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.86051822e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
244            	U              	(-2.02289387e-02 -6.00283276e-03 -7.88302615e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15592473e+00 2.14176108e-01 1.43576555e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
245            	p              	-5.08337914e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.86096246e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
245            	U              	(-2.02096310e-02 -5.95457840e-03 -7.88208368e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15597593e+00 2.14227460e-01 1.43590862e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
246            	p              	-5.08101091e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.86139689e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
246            	U              	(-2.01910589e-02 -5.90467881e-03 -7.88113617e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15602864e+00 2.14282188e-01 1.43605000e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
247            	p              	-5.07868979e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.86182168e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
247            	U              	(-2.01732202e-02 -5.85325947e-03 -7.88018307e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15608268e+00 2.14340134e-01 1.43618945e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
248            	p              	-5.07641637e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.86223718e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
248            	U              	(-2.01561115e-02 -5.80044390e-03 -7.87922382e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15613793e+00 2.14401134e-01 1.43632676e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
249            	p              	-5.07419115e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.86264373e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
249            	U              	(-2.01397289e-02 -5.74635320e-03 -7.87825804e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15619424e+00 2.14465029e-01 1.43646171e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
250            	p              	-5.07201463e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.86304156e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
250            	U              	(-2.01240674e-02 -5.69110638e-03 -7.87728531e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15625147e+00 2.14531657e-01 1.43659415e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
251            	p              	-5.06988734e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.86343083e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
251            	U              	(-2.01091215e-02 -5.63482052e-03 -7.87630523e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15630947e+00 2.14600858e-01 1.43672390e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
252            	p              	-5.06780972e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.86381169e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
252            	U              	(-2.00948848e-02 -5.57761069e-03 -7.87531750e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15636813e+00 2.14672472e-01 1.43685080e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
253            	p              	-5.06578210e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.86418439e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
253            	U              	(-2.00813498e-02 -5.51958963e-03 -7.87432195e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15642731e+00 2.14746340e-01 1.43697467e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
254            	p              	-5.06380472e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.86454916e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
254            	U              	(-2.00685087e-02 -5.46086743e-03 -7.87331833e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15648689e+00 2.14822303e-01 1.43709533e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
255            	p              	-5.06347040e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.86490626e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
255            	U              	(-2.00563524e-02 -5.40155151e-03 -7.87230655e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15654673e+00 2.14900204e-01 1.43721262e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
256            	p              	-5.06356395e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.86525587e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
256            	U              	(-2.00448713e-02 -5.34174672e-03 -7.87128657e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15660672e+00 2.14979888e-01 1.43732639e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
257            	p              	-5.06363874e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.86559815e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
257            	U              	(-2.00340553e-02 -5.28155537e-03 -7.87025815e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15666675e+00 2.15061202e-01 1.43743651e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
258            	p              	-5.06369423e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.86593329e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
258            	U              	(-2.00238933e-02 -5.22107712e-03 -7.86922132e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15672671e+00 2.15143993e-01 1.43754271e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
259            	p              	-5.06372995e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.86626147e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
259            	U              	(-2.00143738e-02 -5.16040890e-03 -7.86817626e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15678648e+00 2.15228112e-01 1.43764476e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
260            	p              	-5.06374550e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.86658291e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
260            	U              	(-2.00054847e-02 -5.09964490e-03 -7.86712328e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15684596e+00 2.15313415e-01 1.43774266e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
261            	p              	-5.06374057e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.86689782e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
261            	U              	(-1.99972134e-02 -5.03887645e-03 -7.86606257e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15690506e+00 2.15399755e-01 1.43783645e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
262            	p              	-5.06371494e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.86720635e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
262            	U              	(-1.99895470e-02 -4.97819184e-03 -7.86499430e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15696366e+00 2.15486989e-01 1.43792607e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
