# Force coefficients
# liftDir      : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis    : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf      : 1.00000000e+00
# lRef         : 1.00000000e+00
# Aref         : 2.00000000e+00
# CofR         : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time         	Cm             	Cd             	Cl             	Cl(f)          	Cl(r)          
162.25         	-1.26576787e-02	1.36944908e+00	2.70686867e-01	1.22685755e-01	1.48001112e-01
162.3          	-1.27652611e-02	1.37043682e+00	2.94485264e-01	1.34477371e-01	1.60007893e-01
162.35         	-1.28614223e-02	1.37137967e+00	3.17370170e-01	1.45823662e-01	1.71546507e-01
162.4          	-1.29459387e-02	1.37245373e+00	3.39819660e-01	1.56963892e-01	1.82855769e-01
162.45         	-1.30186258e-02	1.37396483e+00	3.61448323e-01	1.67705536e-01	1.93742787e-01
162.5          	-1.30790079e-02	1.37530105e+00	3.83816645e-01	1.78829315e-01	2.04987330e-01
162.55         	-1.31271483e-02	1.37697330e+00	4.04664295e-01	1.89204999e-01	2.15459296e-01
162.6          	-1.31630572e-02	1.37924197e+00	4.25217093e-01	1.99445489e-01	2.25771604e-01
162.65         	-1.31864145e-02	1.38121871e+00	4.46381866e-01	2.10004519e-01	2.36377348e-01
162.7          	-1.31972026e-02	1.38357305e+00	4.66327134e-01	2.19966364e-01	2.46360769e-01
162.75         	-1.31951231e-02	1.38610344e+00	4.85811062e-01	2.29710408e-01	2.56100654e-01
162.8          	-1.31799017e-02	1.38872497e+00	5.05535757e-01	2.39587977e-01	2.65947780e-01
162.85         	-1.31518086e-02	1.39105593e+00	5.23466499e-01	2.48581441e-01	2.74885058e-01
162.9          	-1.31106775e-02	1.39443436e+00	5.42141692e-01	2.57960169e-01	2.84181524e-01
162.95         	-1.30566762e-02	1.39770277e+00	5.59371243e-01	2.66628945e-01	2.92742298e-01
163            	-1.29896105e-02	1.40062367e+00	5.76038519e-01	2.75029649e-01	3.01008870e-01
163.05         	-1.29092670e-02	1.40374402e+00	5.92597979e-01	2.83389722e-01	3.09208256e-01
163.1          	-1.28156816e-02	1.40706923e+00	6.08447532e-01	2.91408084e-01	3.17039448e-01
163.15         	-1.27090074e-02	1.41035463e+00	6.23106270e-01	2.98844128e-01	3.24262142e-01
163.2          	-1.25893332e-02	1.41339699e+00	6.38284509e-01	3.06552921e-01	3.31731588e-01
163.25         	-1.24569641e-02	1.41711575e+00	6.51779450e-01	3.13432761e-01	3.38346689e-01
163.3          	-1.23119553e-02	1.42032102e+00	6.64343018e-01	3.19859553e-01	3.44483464e-01
163.35         	-1.21541910e-02	1.42394075e+00	6.76575661e-01	3.26133640e-01	3.50442022e-01
163.4          	-1.19835633e-02	1.42760923e+00	6.89152391e-01	3.32592632e-01	3.56559759e-01
163.45         	-1.18004693e-02	1.43002186e+00	6.99514537e-01	3.37956799e-01	3.61557738e-01
163.5          	-1.16050511e-02	1.43377489e+00	7.09537820e-01	3.43163859e-01	3.66373961e-01
163.55         	-1.13975440e-02	1.43726499e+00	7.20077459e-01	3.48641185e-01	3.71436273e-01
163.6          	-1.11783529e-02	1.44055876e+00	7.28195763e-01	3.52919529e-01	3.75276234e-01
163.65         	-1.09474541e-02	1.44379949e+00	7.36160512e-01	3.57132802e-01	3.79027710e-01
163.7          	-1.07050542e-02	1.44677246e+00	7.43436661e-01	3.61013276e-01	3.82423385e-01
163.75         	-1.04513749e-02	1.44971856e+00	7.49966379e-01	3.64531815e-01	3.85434565e-01
163.8          	-1.01865902e-02	1.45266440e+00	7.56074168e-01	3.67850494e-01	3.88223674e-01
163.85         	-9.91113507e-03	1.45528591e+00	7.60669986e-01	3.70423858e-01	3.90246128e-01
163.9          	-9.62547702e-03	1.45754790e+00	7.65390356e-01	3.73069701e-01	3.92320655e-01
163.95         	-9.33007917e-03	1.46028630e+00	7.69454244e-01	3.75397043e-01	3.94057201e-01
164            	-9.02535919e-03	1.46288970e+00	7.71868507e-01	3.76908894e-01	3.94959613e-01
164.05         	-8.71151737e-03	1.46485880e+00	7.73794081e-01	3.78185523e-01	3.95608558e-01
164.1          	-8.38880708e-03	1.46681879e+00	7.75172502e-01	3.79197444e-01	3.95975058e-01
164.15         	-8.05763321e-03	1.46841836e+00	7.75407796e-01	3.79646265e-01	3.95761531e-01
164.2          	-7.71832323e-03	1.47032288e+00	7.75662839e-01	3.80113096e-01	3.95549743e-01
164.25         	-7.37135002e-03	1.47192555e+00	7.74623052e-01	3.79940176e-01	3.94682876e-01
164.3          	-7.01710191e-03	1.47315610e+00	7.73006528e-01	3.79486162e-01	3.93520366e-01
164.35         	-6.65615315e-03	1.47454621e+00	7.70552094e-01	3.78619894e-01	3.91932200e-01
164.4          	-6.28923656e-03	1.47523942e+00	7.67707417e-01	3.77564472e-01	3.90142945e-01
164.45         	-5.91675845e-03	1.47598335e+00	7.64205923e-01	3.76186203e-01	3.88019720e-01
164.5          	-5.53911981e-03	1.47691065e+00	7.59186199e-01	3.74053980e-01	3.85132219e-01
164.55         	-5.15655111e-03	1.47731140e+00	7.54784141e-01	3.72235520e-01	3.82548622e-01
164.6          	-4.76961349e-03	1.47757014e+00	7.48732614e-01	3.69596694e-01	3.79135921e-01
164.65         	-4.37868370e-03	1.47750373e+00	7.42265670e-01	3.66754151e-01	3.75511518e-01
164.7          	-3.98423968e-03	1.47726911e+00	7.34595533e-01	3.63313527e-01	3.71282006e-01
164.75         	-3.58660440e-03	1.47705832e+00	7.27496466e-01	3.60161629e-01	3.67334838e-01
164.8          	-3.18638716e-03	1.47629747e+00	7.19002895e-01	3.56315060e-01	3.62687834e-01
164.85         	-2.78396713e-03	1.47582464e+00	7.09949005e-01	3.52190535e-01	3.57758470e-01
164.9          	-2.37991333e-03	1.47481932e+00	6.99722496e-01	3.47481334e-01	3.52241161e-01
164.95         	-1.97475822e-03	1.47371210e+00	6.90027833e-01	3.43039159e-01	3.46988675e-01
165            	-1.56906046e-03	1.47225284e+00	6.79108205e-01	3.37985042e-01	3.41123163e-01
165.05         	-1.16311497e-03	1.47093832e+00	6.67975153e-01	3.32824462e-01	3.35150692e-01
165.1          	-7.57252658e-04	1.46954194e+00	6.55872251e-01	3.27178873e-01	3.28693378e-01
165.15         	-3.51866898e-04	1.46781435e+00	6.42900178e-01	3.21098222e-01	3.21801956e-01
165.2          	5.26631229e-05	1.46562017e+00	6.29774153e-01	3.14939740e-01	3.14834413e-01
165.25         	4.55992019e-04	1.46362977e+00	6.16064087e-01	3.08488035e-01	3.07576051e-01
165.3          	8.57777084e-04	1.46151914e+00	6.01697699e-01	3.01706627e-01	2.99991073e-01
165.35         	1.25783665e-03	1.45933113e+00	5.87760558e-01	2.95138116e-01	2.92622442e-01
165.4          	1.65565267e-03	1.45693929e+00	5.72172545e-01	2.87741925e-01	2.84430620e-01
165.45         	2.05084464e-03	1.45421358e+00	5.56074964e-01	2.80088327e-01	2.75986637e-01
165.5          	2.44314628e-03	1.45153028e+00	5.39947644e-01	2.72416968e-01	2.67530676e-01
165.55         	2.83227223e-03	1.44892404e+00	5.23376126e-01	2.64520335e-01	2.58855791e-01
165.6          	3.21791201e-03	1.44586196e+00	5.06731406e-01	2.56583615e-01	2.50147791e-01
165.65         	3.59959078e-03	1.44297460e+00	4.88454076e-01	2.47826629e-01	2.40627447e-01
165.7          	3.97713687e-03	1.43982485e+00	4.70365117e-01	2.39159695e-01	2.31205422e-01
165.75         	4.35028820e-03	1.43668781e+00	4.51991817e-01	2.30346197e-01	2.21645621e-01
165.8          	4.71879324e-03	1.43357687e+00	4.33262241e-01	2.21349914e-01	2.11912327e-01
165.85         	5.08240177e-03	1.43032311e+00	4.13955732e-01	2.12060268e-01	2.01895464e-01
165.9          	5.44092223e-03	1.42729966e+00	3.94462575e-01	2.02672210e-01	1.91790365e-01
165.95         	5.79396735e-03	1.42356018e+00	3.73653710e-01	1.92620822e-01	1.81032888e-01
166            	6.14149449e-03	1.42081059e+00	3.53516688e-01	1.82899839e-01	1.70616850e-01
166.05         	6.48311699e-03	1.41741904e+00	3.32426416e-01	1.72696325e-01	1.59730091e-01
166.1          	6.81874014e-03	1.41406443e+00	3.11641955e-01	1.62639718e-01	1.49002237e-01
166.15         	7.14803389e-03	1.41083480e+00	2.90063325e-01	1.52179696e-01	1.37883629e-01
166.2          	7.47087238e-03	1.40772208e+00	2.68841542e-01	1.41891643e-01	1.26949898e-01
166.25         	7.78702289e-03	1.40452307e+00	2.46077592e-01	1.30825819e-01	1.15251773e-01
166.3          	8.09644013e-03	1.40135382e+00	2.23587815e-01	1.19890347e-01	1.03697467e-01
166.35         	8.39894931e-03	1.39849668e+00	2.01391803e-01	1.09094851e-01	9.22969522e-02
166.4          	8.69425360e-03	1.39551071e+00	1.78840916e-01	9.81147114e-02	8.07262042e-02
166.45         	8.98199030e-03	1.39242741e+00	1.55261822e-01	8.66129012e-02	6.86489206e-02
166.5          	9.26212304e-03	1.38974524e+00	1.32246666e-01	7.53854562e-02	5.68612101e-02
166.55         	9.53450645e-03	1.38704512e+00	1.09529858e-01	6.42994353e-02	4.52304224e-02
166.6          	9.79884390e-03	1.38481139e+00	8.57103321e-02	5.26540099e-02	3.30563221e-02
166.65         	1.00549575e-02	1.38228388e+00	6.15352648e-02	4.08225899e-02	2.07126749e-02
166.7          	1.03027407e-02	1.38020819e+00	3.78524199e-02	2.92289507e-02	8.62346924e-03
166.75         	1.05418676e-02	1.37845359e+00	1.44777104e-02	1.77807228e-02	-3.30301240e-03
166.8          	1.07719147e-02	1.37656858e+00	-9.67574801e-03	5.93404072e-03	-1.56097887e-02
166.85         	1.09928552e-02	1.37463372e+00	-3.38899704e-02	-5.95212999e-03	-2.79378404e-02
166.9          	1.12044449e-02	1.37326009e+00	-5.91333849e-02	-1.83622476e-02	-4.07711374e-02
166.95         	1.14068201e-02	1.37188632e+00	-8.21672839e-02	-2.96768218e-02	-5.24904621e-02
167            	1.15993901e-02	1.37056758e+00	-1.06453708e-01	-4.16274638e-02	-6.48262440e-02
167.05         	1.17823186e-02	1.37029234e+00	-1.28603193e-01	-5.25192780e-02	-7.60839151e-02
167.1          	1.19546681e-02	1.36913425e+00	-1.54676828e-01	-6.53837461e-02	-8.92930823e-02
167.15         	1.21169837e-02	1.36927173e+00	-1.78019884e-01	-7.68929581e-02	-1.01126925e-01
167.2          	1.22687309e-02	1.36903550e+00	-2.02207705e-01	-8.88351216e-02	-1.13372583e-01
167.25         	1.24098465e-02	1.36885563e+00	-2.25108912e-01	-1.00144610e-01	-1.24964302e-01
167.3          	1.25398484e-02	1.36884136e+00	-2.49076181e-01	-1.11998242e-01	-1.37077939e-01
167.35         	1.26588640e-02	1.36946218e+00	-2.70916086e-01	-1.22799179e-01	-1.48116907e-01
167.4          	1.27663191e-02	1.37044206e+00	-2.94735157e-01	-1.34601259e-01	-1.60133897e-01
167.45         	1.28623509e-02	1.37139353e+00	-3.17628484e-01	-1.45951891e-01	-1.71676593e-01
167.5          	1.29467404e-02	1.37246633e+00	-3.40057639e-01	-1.57082079e-01	-1.82975560e-01
167.55         	1.30192987e-02	1.37396875e+00	-3.61685244e-01	-1.67823323e-01	-1.93861921e-01
167.6          	1.30795529e-02	1.37531337e+00	-3.84028497e-01	-1.78934695e-01	-2.05093801e-01
167.65         	1.31275619e-02	1.37699737e+00	-4.04890613e-01	-1.89317745e-01	-2.15572868e-01
167.7          	1.31633399e-02	1.37926862e+00	-4.25425776e-01	-1.99549548e-01	-2.25876228e-01
167.75         	1.31865601e-02	1.38123932e+00	-4.46603872e-01	-2.10115376e-01	-2.36488496e-01
167.8          	1.31972095e-02	1.38359747e+00	-4.66542612e-01	-2.20074096e-01	-2.46468515e-01
167.85         	1.31949808e-02	1.38612720e+00	-4.86055382e-01	-2.29832710e-01	-2.56222672e-01
167.9          	1.31796148e-02	1.38874917e+00	-5.05742622e-01	-2.39691696e-01	-2.66050926e-01
167.95         	1.31513783e-02	1.39108654e+00	-5.23680940e-01	-2.48689092e-01	-2.74991848e-01
168            	1.31101081e-02	1.39448040e+00	-5.42333545e-01	-2.58056664e-01	-2.84276881e-01
168.05         	1.30559697e-02	1.39771676e+00	-5.59532028e-01	-2.66710044e-01	-2.92821984e-01
168.1          	1.29887555e-02	1.40065454e+00	-5.76234375e-01	-2.75128432e-01	-3.01105943e-01
168.15         	1.29082679e-02	1.40377801e+00	-5.92762922e-01	-2.83473193e-01	-3.09289729e-01
168.2          	1.28145390e-02	1.40708673e+00	-6.08597536e-01	-2.91484229e-01	-3.17113307e-01
168.25         	1.27077224e-02	1.41038828e+00	-6.23259673e-01	-2.98922114e-01	-3.24337559e-01
168.3          	1.25879095e-02	1.41343649e+00	-6.38425738e-01	-3.06624960e-01	-3.31800779e-01
168.35         	1.24554024e-02	1.41715450e+00	-6.51923055e-01	-3.13506125e-01	-3.38416930e-01
168.4          	1.23102565e-02	1.42034885e+00	-6.64474519e-01	-3.19927003e-01	-3.44547516e-01
168.45         	1.21523572e-02	1.42398564e+00	-6.76675560e-01	-3.26185423e-01	-3.50490137e-01
168.5          	1.19815917e-02	1.42765115e+00	-6.89264346e-01	-3.32650581e-01	-3.56613764e-01
168.55         	1.17983624e-02	1.43005581e+00	-6.99630342e-01	-3.38016809e-01	-3.61613534e-01
168.6          	1.16028168e-02	1.43381552e+00	-7.09634090e-01	-3.43214228e-01	-3.66419862e-01
168.65         	1.13951784e-02	1.43729556e+00	-7.20213771e-01	-3.48711707e-01	-3.71502064e-01
168.7          	1.11758657e-02	1.44059490e+00	-7.28296878e-01	-3.52972574e-01	-3.75324305e-01
168.75         	1.09448504e-02	1.44381953e+00	-7.36233796e-01	-3.57172047e-01	-3.79061748e-01
168.8          	1.07023332e-02	1.44680711e+00	-7.43500142e-01	-3.61047738e-01	-3.82452404e-01
168.85         	1.04485378e-02	1.44974217e+00	-7.50034391e-01	-3.64568658e-01	-3.85465734e-01
168.9          	1.01836415e-02	1.45270175e+00	-7.56127011e-01	-3.67879864e-01	-3.88247147e-01
168.95         	9.90807740e-03	1.45530698e+00	-7.60692139e-01	-3.70437992e-01	-3.90254147e-01
169            	9.62231060e-03	1.45757947e+00	-7.65464577e-01	-3.73109978e-01	-3.92354599e-01
169.05         	9.32681977e-03	1.46030214e+00	-7.69433327e-01	-3.75389844e-01	-3.94043483e-01
169.1          	9.02199965e-03	1.46290922e+00	-7.71891336e-01	-3.76923669e-01	-3.94967668e-01
169.15         	8.70806415e-03	1.46486938e+00	-7.73807653e-01	-3.78195762e-01	-3.95611890e-01
169.2          	8.38525939e-03	1.46683222e+00	-7.75227343e-01	-3.79228412e-01	-3.95998931e-01
169.25         	8.05400216e-03	1.46843908e+00	-7.75409863e-01	-3.79650929e-01	-3.95758934e-01
169.3          	7.71461360e-03	1.47032457e+00	-7.75631951e-01	-3.80101362e-01	-3.95530589e-01
169.35         	7.36756089e-03	1.47195038e+00	-7.74608616e-01	-3.79936747e-01	-3.94671869e-01
169.4          	7.01323753e-03	1.47316965e+00	-7.72987869e-01	-3.79480697e-01	-3.93507172e-01
169.45         	6.65222478e-03	1.47455627e+00	-7.70519915e-01	-3.78607733e-01	-3.91912182e-01
169.5          	6.28524739e-03	1.47524955e+00	-7.67680744e-01	-3.77555125e-01	-3.90125619e-01
169.55         	5.91271515e-03	1.47599213e+00	-7.64146963e-01	-3.76160766e-01	-3.87986197e-01
169.6          	5.53502570e-03	1.47691739e+00	-7.59119767e-01	-3.74024858e-01	-3.85094909e-01
169.65         	5.15240732e-03	1.47731501e+00	-7.54733125e-01	-3.72214155e-01	-3.82518970e-01
169.7          	4.76542827e-03	1.47756700e+00	-7.48656374e-01	-3.69562759e-01	-3.79093615e-01
169.75         	4.37445845e-03	1.47749727e+00	-7.42207603e-01	-3.66729343e-01	-3.75478260e-01
169.8          	3.97998360e-03	1.47726662e+00	-7.34498781e-01	-3.63269407e-01	-3.71229374e-01
169.85         	3.58231806e-03	1.47705362e+00	-7.27415267e-01	-3.60125315e-01	-3.67289951e-01
169.9          	3.18207754e-03	1.47628954e+00	-7.18900826e-01	-3.56268336e-01	-3.62632491e-01
169.95         	2.77963806e-03	1.47581426e+00	-7.09849998e-01	-3.52145361e-01	-3.57704637e-01
170            	2.37557326e-03	1.47481034e+00	-6.99606644e-01	-3.47427749e-01	-3.52178896e-01
170.05         	1.97040937e-03	1.47370047e+00	-6.89925252e-01	-3.42992216e-01	-3.46933035e-01
170.1          	1.56470925e-03	1.47223503e+00	-6.78984497e-01	-3.37927539e-01	-3.41056958e-01
170.15         	1.15876434e-03	1.47091040e+00	-6.67858060e-01	-3.32770266e-01	-3.35087794e-01
170.2          	7.52909148e-04	1.46952151e+00	-6.55715695e-01	-3.27104938e-01	-3.28610757e-01
170.25         	3.47528920e-04	1.46779762e+00	-6.42784192e-01	-3.21044567e-01	-3.21739625e-01
170.3          	-5.69882126e-05	1.46559894e+00	-6.29628883e-01	-3.14871430e-01	-3.14757453e-01
170.35         	-4.60300604e-04	1.46360617e+00	-6.15907726e-01	-3.08414164e-01	-3.07493562e-01
170.4          	-8.62067743e-04	1.46149222e+00	-6.01545740e-01	-3.01634938e-01	-2.99910802e-01
170.45         	-1.26210673e-03	1.45932258e+00	-5.87609840e-01	-2.95067027e-01	-2.92542813e-01
170.5          	-1.65989477e-03	1.45691165e+00	-5.71991585e-01	-2.87655687e-01	-2.84335898e-01
170.55         	-2.05505519e-03	1.45417754e+00	-5.55901090e-01	-2.80005600e-01	-2.75895490e-01
170.6          	-2.44732081e-03	1.45150018e+00	-5.39759464e-01	-2.72327053e-01	-2.67432411e-01
170.65         	-2.83641438e-03	1.44889021e+00	-5.23234487e-01	-2.64453658e-01	-2.58780829e-01
170.7          	-3.22201136e-03	1.44582957e+00	-5.06533164e-01	-2.56488594e-01	-2.50044571e-01
170.75         	-3.60364756e-03	1.44293844e+00	-4.88252245e-01	-2.47729770e-01	-2.40522475e-01
170.8          	-3.98115073e-03	1.43979050e+00	-4.70170204e-01	-2.39066253e-01	-2.31103951e-01
170.85         	-4.35425360e-03	1.43665123e+00	-4.51783247e-01	-2.30245877e-01	-2.21537370e-01
170.9          	-4.72270701e-03	1.43353843e+00	-4.33036085e-01	-2.21240749e-01	-2.11795335e-01
170.95         	-5.08626530e-03	1.43029114e+00	-4.13749539e-01	-2.11961035e-01	-2.01788504e-01
171            	-5.44473277e-03	1.42726012e+00	-3.94258926e-01	-2.02574196e-01	-1.91684730e-01
171.05         	-5.79771963e-03	1.42352909e+00	-3.73429127e-01	-1.92512283e-01	-1.80916844e-01
171.1          	-6.14518654e-03	1.42077249e+00	-3.53292378e-01	-1.82791376e-01	-1.70501003e-01
171.15         	-6.48674683e-03	1.41738699e+00	-3.32204573e-01	-1.72589033e-01	-1.59615540e-01
171.2          	-6.82230320e-03	1.41402401e+00	-3.11405064e-01	-1.62524835e-01	-1.48880229e-01
171.25         	-7.15152963e-03	1.41080160e+00	-2.89838117e-01	-1.52070588e-01	-1.37767529e-01
171.3          	-7.47429841e-03	1.40768467e+00	-2.68609264e-01	-1.41778930e-01	-1.26830333e-01
171.35         	-7.79037887e-03	1.40448738e+00	-2.45854332e-01	-1.30717545e-01	-1.15136787e-01
171.4          	-8.09972079e-03	1.40132022e+00	-2.23340513e-01	-1.19769978e-01	-1.03570536e-01
171.45         	-8.40215477e-03	1.39846203e+00	-2.01149261e-01	-1.08976785e-01	-9.21724756e-02
171.5          	-8.69738127e-03	1.39548203e+00	-1.78598720e-01	-9.79967414e-02	-8.06019789e-02
171.55         	-8.98503934e-03	1.39240404e+00	-1.55036634e-01	-8.65033564e-02	-6.85332777e-02
171.6          	-9.26508624e-03	1.38971419e+00	-1.31991129e-01	-7.52606507e-02	-5.67304782e-02
171.65         	-9.53738539e-03	1.38701327e+00	-1.09280414e-01	-6.41775925e-02	-4.51028217e-02
171.7          	-9.80163324e-03	1.38478051e+00	-8.54295951e-02	-5.25164308e-02	-3.29131643e-02
171.75         	-1.00576610e-02	1.38225895e+00	-6.12836317e-02	-4.06994768e-02	-2.05841549e-02
171.8          	-1.03053550e-02	1.38018819e+00	-3.76117651e-02	-2.91112376e-02	-8.50052751e-03
171.85         	-1.05443847e-02	1.37843161e+00	-1.42164367e-02	-1.76526030e-02	3.43616629e-03
171.9          	-1.07743354e-02	1.37654396e+00	9.94029096e-03	-5.80418993e-03	1.57444809e-02
171.95         	-1.09951824e-02	1.37461799e+00	3.41346104e-02	6.07212283e-03	2.80624875e-02
172            	-1.12066742e-02	1.37324229e+00	5.93822734e-02	1.84844625e-02	4.08978109e-02
172.05         	-1.14089461e-02	1.37187521e+00	8.24360369e-02	2.98090723e-02	5.26269645e-02
172.1          	-1.16014085e-02	1.37055645e+00	1.06708269e-01	4.17527261e-02	6.49555432e-02
172.15         	-1.17842283e-02	1.37027953e+00	1.28849531e-01	5.26405371e-02	7.62089937e-02
172.2          	-1.19564656e-02	1.36912007e+00	1.54939900e-01	6.55134844e-02	8.94264156e-02
172.25         	-1.21186744e-02	1.36928356e+00	1.78258368e-01	7.70105097e-02	1.01247858e-01
172.3          	-1.22703047e-02	1.36903348e+00	2.02477239e-01	8.89683150e-02	1.13508924e-01
172.35         	-1.24113057e-02	1.36885737e+00	2.25351957e-01	1.00264673e-01	1.25087284e-01
172.4          	-1.25411881e-02	1.36884435e+00	2.49326631e-01	1.12122128e-01	1.37204504e-01
172.45         	-1.26600839e-02	1.36947504e+00	2.71142355e-01	1.22911094e-01	1.48231261e-01
172.5          	-1.27674132e-02	1.37045112e+00	2.94979399e-01	1.34722286e-01	1.60257113e-01
172.55         	-1.28633135e-02	1.37140718e+00	3.17893186e-01	1.46083280e-01	1.71809907e-01
172.6          	-1.29475766e-02	1.37247527e+00	3.40287469e-01	1.57196158e-01	1.83091311e-01
172.65         	-1.30200058e-02	1.37397450e+00	3.61921536e-01	1.67940762e-01	1.93980774e-01
172.7          	-1.30801300e-02	1.37533093e+00	3.84247486e-01	1.79043613e-01	2.05203873e-01
172.75         	-1.31280076e-02	1.37702115e+00	4.05112037e-01	1.89428011e-01	2.15684026e-01
172.8          	-1.31636511e-02	1.37928867e+00	4.25653007e-01	1.99662852e-01	2.25990155e-01
172.85         	-1.31867357e-02	1.38126643e+00	4.46822344e-01	2.10224436e-01	2.36597908e-01
172.9          	-1.31972438e-02	1.38362494e+00	4.66765146e-01	2.20185329e-01	2.46579817e-01
172.95         	-1.31948651e-02	1.38614725e+00	4.86293402e-01	2.29951836e-01	2.56341566e-01
173            	-1.31793542e-02	1.38877664e+00	5.05945289e-01	2.39793291e-01	2.66151999e-01
173.05         	-1.31509772e-02	1.39112212e+00	5.23874600e-01	2.48786323e-01	2.75088277e-01
173.1          	-1.31095654e-02	1.39453153e+00	5.42528846e-01	2.58154858e-01	2.84373988e-01
173.15         	-1.30552883e-02	1.39773299e+00	5.59691080e-01	2.66790252e-01	2.92900828e-01
173.2          	-1.29879269e-02	1.40068322e+00	5.76426203e-01	2.75225174e-01	3.01201028e-01
173.25         	-1.29072969e-02	1.40381402e+00	5.92926471e-01	2.83555939e-01	3.09370532e-01
173.3          	-1.28134250e-02	1.40710365e+00	6.08748390e-01	2.91560770e-01	3.17187620e-01
173.35         	-1.27064673e-02	1.41042267e+00	6.23411409e-01	2.98999237e-01	3.24412172e-01
173.4          	-1.25865150e-02	1.41347882e+00	6.38566204e-01	3.06696587e-01	3.31869617e-01
173.45         	-1.24538664e-02	1.41719088e+00	6.52069837e-01	3.13581052e-01	3.38488785e-01
173.5          	-1.23085845e-02	1.42038021e+00	6.64595516e-01	3.19989173e-01	3.44606342e-01
173.55         	-1.21505489e-02	1.42403063e+00	6.76778469e-01	3.26238686e-01	3.50539783e-01
173.6          	-1.19796441e-02	1.42769525e+00	6.89378541e-01	3.32709626e-01	3.56668915e-01
173.65         	-1.17962783e-02	1.43009030e+00	6.99746414e-01	3.38076929e-01	3.61669485e-01
173.7          	-1.16006049e-02	1.43385574e+00	7.09729592e-01	3.43264191e-01	3.66465401e-01
173.75         	-1.13928355e-02	1.43733019e+00	7.20335970e-01	3.48775150e-01	3.71560821e-01
173.8          	-1.11733946e-02	1.44063129e+00	7.28419059e-01	3.53036135e-01	3.75382924e-01
173.85         	-1.09422605e-02	1.44384724e+00	7.36311085e-01	3.57213282e-01	3.79097803e-01
173.9          	-1.06996213e-02	1.44684173e+00	7.43570257e-01	3.61085507e-01	3.82484750e-01
173.95         	-1.04457058e-02	1.44976686e+00	7.50099740e-01	3.64604164e-01	3.85495576e-01
174            	-1.01806927e-02	1.45274373e+00	7.56182533e-01	3.67910574e-01	3.88271959e-01
174.05         	-9.90501689e-03	1.45532008e+00	7.60721834e-01	3.70455900e-01	3.90265934e-01
174.1          	-9.61913809e-03	1.45761248e+00	7.65539938e-01	3.73150831e-01	3.92389107e-01
174.15         	-9.32355042e-03	1.46032227e+00	7.69421377e-01	3.75387138e-01	3.94034239e-01
174.2          	-9.01862980e-03	1.46292208e+00	7.71912420e-01	3.76937580e-01	3.94974840e-01
174.25         	-8.70459919e-03	1.46488912e+00	7.73820358e-01	3.78205580e-01	3.95614778e-01
174.3          	-8.38170274e-03	1.46684636e+00	7.75246219e-01	3.79241407e-01	3.96004812e-01
174.35         	-8.05035979e-03	1.46846048e+00	7.75419412e-01	3.79659346e-01	3.95760066e-01
174.4          	-7.71089054e-03	1.47032859e+00	7.75609075e-01	3.80093647e-01	3.95515428e-01
174.45         	-7.36375689e-03	1.47197618e+00	7.74599018e-01	3.79935752e-01	3.94663266e-01
174.5          	-7.00935850e-03	1.47318311e+00	7.72970813e-01	3.79476048e-01	3.93494765e-01
174.55         	-6.64828009e-03	1.47456892e+00	7.70496557e-01	3.78599998e-01	3.91896558e-01
174.6          	-6.28124179e-03	1.47525944e+00	7.67656280e-01	3.77546898e-01	3.90109382e-01
174.65         	-5.90865590e-03	1.47600033e+00	7.64087833e-01	3.76135261e-01	3.87952572e-01
174.7          	-5.53091601e-03	1.47692411e+00	7.59052896e-01	3.73995532e-01	3.85057364e-01
174.75         	-5.14824811e-03	1.47731943e+00	7.54682592e-01	3.72193048e-01	3.82489544e-01
174.8          	-4.76122768e-03	1.47756401e+00	7.48582197e-01	3.69529871e-01	3.79052326e-01
174.85         	-4.37021836e-03	1.47749188e+00	7.42149394e-01	3.66704479e-01	3.75444915e-01
174.9          	-3.97571320e-03	1.47726340e+00	7.34403964e-01	3.63226269e-01	3.71177695e-01
174.95         	-3.57801660e-03	1.47705123e+00	7.27339169e-01	3.60091568e-01	3.67247601e-01
175            	-3.17775354e-03	1.47628084e+00	7.18798174e-01	3.56221333e-01	3.62576840e-01
175.05         	-2.77529427e-03	1.47580549e+00	7.09754955e-01	3.52102183e-01	3.57652772e-01
175.1          	-2.37121895e-03	1.47480117e+00	6.99493099e-01	3.47375330e-01	3.52117768e-01
175.15         	-1.96604686e-03	1.47368933e+00	6.89825238e-01	3.42946572e-01	3.46878666e-01
175.2          	-1.56034499e-03	1.47221755e+00	6.78860952e-01	3.37870131e-01	3.40990821e-01
175.25         	-1.15440123e-03	1.47088426e+00	6.67740511e-01	3.32715854e-01	3.35024657e-01
175.3          	-7.48553152e-04	1.46950402e+00	6.55563823e-01	3.27033358e-01	3.28530465e-01
175.35         	-3.43178433e-04	1.46778040e+00	6.42666489e-01	3.20990066e-01	3.21676423e-01
175.4          	6.13253581e-05	1.46557627e+00	6.29481501e-01	3.14802076e-01	3.14679425e-01
175.45         	4.64621015e-04	1.46358345e+00	6.15752908e-01	3.08341075e-01	3.07411833e-01
175.5          	8.66369186e-04	1.46146527e+00	6.01392761e-01	3.01562750e-01	2.99830011e-01
